tid,admg,tdmg,afrg,tfrg,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
817,1223,2284,0.94,1.83,395.14,427.13,457.17,487.84,517.13,545.08,573.01,600.98,627.22,652.11,678.64,703.89,729.76,755.32,779.9,804.03,828.59,852.07,874.61,898.09,919.9,942.05,963.19,982.92,1001.81,1019.09,1035.34,1051.29,1067.01,1082.43,1097.31,1112.23,1126.44,1140.6,1155.11,1168.93,1182.88,1197.5,1211.3,1225.42,1239.47,1253.38,1267.43,1281.54,1295.11,1309.09,1322.58,1336.16,1349.33,1363.02,1376.71,1390.26,1403.02,1416.48,1428.97,1441.73,1454.73,1468.55,1481.5,1494.26,1507.32,1520.21,1533.44,1546.31,1559.05,1572.99,1586.62,1600.33,1612.7,1625.87,1638.74,1650.8,1662.76,1675.34,1687.57,1699.78,1712.93,1724.82,1741.17,1754.62,1768.44,1782,1795.24,1807.84,1824.8,1840.08,1856.74,1870.81,1886.34,1903.88,1918.34,1933.79,1950.93,1969.29,1992.93,2018.38,2037.5,2067.79,2105.47,2142.79
833,184,330,1.16,1.95,-250.78,-205.65,-169.65,-125.37,-93.36,-59.08,-22.61,24.08,62.81,107.17,146.29,182.21,228.2,270.91,304.49,344.08,380.78,416.78,457.85,489.47,521.72,558.19,594.11,627.61,657.36,691.56,723.97,751.53,784.64,816.11,847.89,875.37,903.72,931.28,958.31,985.02,1012.19,1040.63,1065.22,1089.39,1113.05,1133.6,1155.3,1179.47,1202.44,1228.04,1254.14,1277.4,1299.27,1324.13,1345.83,1372.01,1392.06,1414.3,1434.71,1454.48,1479.47,1503.88,1524.51,1550.2,1575.43,1602.44,1624.09,1648.71,1680.6,1703.16,1730.36,1748.57,1777.83,1805.57,1835.12,1861.71,1887.77,1922.49,1944.23,1966.06,1989.68,2014.59,2037.89,2071.46,2079.4,2104.71,2122.1,2135.49,2144.2,2157.27,2193.41,2200.43,2218.09,2274.28,2296.43,2353.26,2398.34,2399.58,2406.04,2454.11,2491.18,2492.83,2514.41,2956.56
849,381,766,0.99,2.17,-396.41,-377.22,-357.54,-336,-314.89,-292.35,-268.96,-245.13,-220.24,-194.06,-166.45,-137.79,-107.4,-74.59,-39.43,-1.48,38.81,83.25,129.19,176.97,227.11,277.68,328.75,379.32,429.96,479.61,529.32,577.9,624.96,670.69,715.2,757.35,799.57,840.8,880.6,918.48,954.13,987.06,1013.98,1036.09,1056.88,1077.1,1096.15,1115.03,1133.42,1151.63,1169.92,1187.97,1204.74,1221.28,1238.54,1255.66,1272.51,1289.02,1305.22,1321.56,1337.31,1352.99,1368.65,1383.65,1399.24,1414.58,1429.58,1443.97,1458.63,1473.26,1488.53,1503.26,1518.85,1534.26,1548.65,1562.63,1577.05,1590.68,1604.05,1618.64,1633.37,1647.64,1661.5,1676.74,1690.2,1705.69,1722.06,1736.55,1751.79,1766.52,1781.11,1797.64,1814.23,1829.64,1843.37,1862.51,1876.9,1899.19,1921.64,1946.96,1970.24,2007.55,2030.24,2091.15
865,186,350,1.09,2.21,-424.98,-393.35,-359.75,-337.61,-303.21,-279.22,-250.37,-222.69,-191.98,-154.56,-122.81,-88.4,-54.8,-19.35,14.38,48.91,85.28,119.81,155.01,186.89,223.14,261.74,300.21,342.38,382.58,419.08,461.13,498.8,536.91,576.18,618.23,660.65,703.75,738.15,772.92,818.92,861.77,904.06,950.99,988.46,1023.62,1052.54,1081.5,1106.65,1134.75,1165.45,1192.89,1218.97,1250.22,1279.67,1306.89,1339.29,1366.67,1394.33,1422.26,1453.13,1484.16,1509.69,1540.72,1564.24,1592.61,1620.15,1645.47,1665.89,1695.01,1727.57,1756.48,1789.58,1827.2,1855.4,1876.03,1896.83,1914.74,1943.11,1982.14,1997.99,2023.08,2038.93,2062.39,2087.71,2104.64,2138.56,2184.07,2234.59,2251.09,2283.16,2302.65,2311.03,2326.17,2339.12,2355.95,2398.36,2426.45,2455.68,2486.5,2509.8,2564.35,2647.7,2659.84,2700.13
1025,138,414,0.78,2.69,-360.09,-328.73,-295.06,-260.92,-227.47,-192.17,-156.4,-120.17,-83.47,-46.54,-9.38,26.85,63.78,100.94,138.33,175.72,212.42,250.28,288.14,325.53,363.85,401.71,439.57,476.5,514.82,553.14,592.16,630.95,671.59,711.07,751.49,790.97,831.38,872.49,912.04,949.58,981.54,1006.74,1022.75,1036.54,1049.82,1063.11,1075.99,1089.08,1102.26,1115.35,1129.04,1142.83,1156.41,1170.71,1184.7,1199.1,1213.08,1227.58,1241.58,1255.96,1270.66,1285.45,1300.45,1315.54,1330.54,1345.55,1360.64,1375.44,1390.04,1403.92,1420.03,1435.54,1450.93,1465.63,1480.42,1495.4,1512.02,1527.63,1542.23,1557.92,1573.73,1590.04,1606.63,1624.77,1641.57,1657.18,1673.29,1691.9,1709.51,1727.73,1744.44,1761.55,1779.36,1796.28,1814.79,1838.55,1859.48,1885.76,1908.31,1924.81,1947.46,1975.13,2011.87,2068.76
1041,391,1054,0.76,2.28,-155.58,-127.24,-98.93,-70.61,-41.83,-13.53,14.8,43.12,71.43,99.31,128.05,155.94,184.25,212.57,240.87,269.21,297.53,326.29,355.08,384.31,413.55,443.24,473.36,503.51,534.12,564.73,595.82,627.74,659.72,692.14,725.04,758.38,792.2,826.43,861.14,895.86,929.67,960.67,987.3,1009.4,1025.4,1040.4,1054.81,1068.99,1082.99,1096.86,1110.75,1125.04,1139.03,1153.21,1167.4,1181.49,1195.69,1209.98,1224.06,1238.15,1251.93,1266.12,1280.01,1293.78,1307.46,1321.45,1335.02,1348.59,1361.65,1374.92,1388.38,1401.55,1414.61,1427.78,1440.83,1453.68,1467.05,1480,1492.95,1505.92,1519.08,1532.34,1545.81,1558.36,1571.32,1584.99,1597.64,1610.9,1624.49,1638.25,1652.76,1666.64,1681.44,1696.77,1710.76,1724.73,1739.86,1758.48,1777.8,1798.15,1818.01,1846.37,1879.5,1928.44
1057,408,1331,0.83,3.03,-127.89,-96.59,-65.44,-34.21,-3.31,27.06,56.59,86.12,115.91,145.7,175.3,204.58,234.62,263.89,293.35,322.7,352.23,382.6,413.24,443.88,475.11,506.52,538.34,570.08,602.93,635.79,668.97,702.72,737.55,772.95,808.61,844.53,880.18,915.32,948.69,976.9,1001.48,1016.4,1028.43,1039.97,1051.33,1062.54,1073.76,1084.97,1096.51,1108.05,1119.91,1131.77,1143.94,1155.99,1168.66,1181.47,1194.47,1207.47,1220.49,1234.11,1248.27,1262.72,1276.69,1290.82,1305.62,1321.02,1336.01,1351.59,1368.31,1385.38,1402.26,1419.97,1437.22,1455.1,1473.6,1491.65,1509.19,1526.54,1543.3,1560.2,1576.6,1592.02,1608.15,1622.24,1639.64,1654.42,1668.54,1683.84,1697.93,1712.15,1727.69,1742.96,1757.59,1772.4,1791.41,1808.31,1821.79,1839.98,1858.52,1876.23,1899.93,1932.07,1962.95,2011.38
1073,796,1722,0.79,1.89,36.92,73.96,111.41,146.31,181.42,215.97,250.64,284.3,317.69,351.14,383.43,414.96,446.93,478.46,509.3,539.73,570.55,600.71,631.26,661.13,690.81,720.44,749.84,779.82,809.3,838.9,867.49,895.88,923.5,949.75,973.68,995.54,1015.37,1032.08,1047.7,1062.6,1077.46,1092.04,1106.46,1120.57,1134.47,1148.45,1162.4,1176.17,1189.8,1203.73,1217.19,1230.59,1244.2,1257.63,1270.98,1284.36,1297.84,1311.01,1324.8,1338.52,1352.36,1365.63,1378.23,1391.08,1404.4,1418.09,1431,1443.91,1457.08,1470.06,1483.25,1496.24,1510.06,1523.54,1536.13,1549.35,1561.98,1574.99,1588.44,1603.18,1616.08,1628.85,1642.1,1655.33,1667.28,1680.5,1694.33,1707.91,1721.05,1735.52,1749.34,1762.25,1775.78,1789.74,1805.25,1822.82,1839.3,1859.42,1875.93,1899.03,1924.76,1954.8,1994.12,2036.14
1089,175,518,0.55,1.68,-440.04,-400.22,-368.18,-326.62,-289.18,-247.62,-211.04,-174.03,-137.45,-100.87,-61.9,-27.27,8.01,44.16,79,113.85,144.16,177.71,210.17,244.16,275.32,305.84,338.31,369.48,401.08,434.2,464.94,497.62,528.79,561.69,594.37,628.79,661.26,695.67,731.39,766.5,801.2,835.93,871.43,905.41,939.13,967.82,993.75,1014.6,1030.61,1043.99,1059.06,1072.36,1087.59,1102.82,1118.31,1133.74,1149.18,1166.28,1182.13,1199.65,1217.27,1234.64,1254.26,1274.02,1291.93,1313.43,1333.16,1353.07,1372.7,1392.41,1410.08,1429.37,1449.28,1469.07,1488.36,1510.66,1526.64,1550.82,1568.03,1589.43,1609.32,1629.46,1653.13,1675.69,1695.29,1717.21,1739.23,1763.13,1789.31,1806.65,1824.45,1846.4,1877.01,1896.82,1918.24,1944.79,1978.6,1997.35,2034.65,2056.83,2087.49,2133.92,2168.93,2208.55
1105,558,1416,0.80,2.21,-220.43,-191.48,-163.75,-135.42,-105.62,-77.06,-47.38,-18.26,12.21,42.17,72.64,103.44,135.14,166.78,198.81,231.52,265.12,298.78,333.17,368.17,403.95,439.96,477.21,515.01,553.15,592.13,631.61,671.76,712.03,752.46,793.35,834.51,876.06,915.83,953.13,985.36,1012.24,1031.54,1049.1,1065.76,1082.21,1098.13,1114.08,1129.77,1145,1160.29,1175.45,1190.35,1205.34,1220.2,1234.89,1249.47,1264.03,1278.82,1292.93,1306.91,1321.07,1335.08,1348.92,1362.38,1376.17,1389.53,1403.14,1416.6,1429.96,1443.32,1456.38,1469.24,1482.65,1495.49,1508.41,1521.31,1534.3,1547.34,1559.97,1572.44,1585.08,1597.69,1610.77,1623.41,1636.1,1649.08,1662.68,1675.9,1688.45,1703.18,1716.59,1729.93,1744.16,1759.18,1775.13,1790.17,1809.77,1827.95,1847.51,1868.21,1890.72,1917.53,1947.35,1989.19
1121,804,1672,0.79,1.83,30.78,67.42,104.4,141.44,179.79,216.61,254.54,292.34,328.89,365.47,402.45,438.15,473.85,508.94,543.76,578.69,613.38,647.86,681.24,714.5,747.98,780.9,813.49,844.98,875.91,907.17,936.54,963.97,989.78,1011.56,1029.98,1047.1,1063.52,1079.6,1095.22,1110.55,1126.11,1140.99,1155.67,1170.74,1185.54,1199.7,1213.93,1228.59,1243.04,1257.33,1271.49,1285.05,1298.83,1312.4,1326.19,1339.55,1353.42,1366.57,1379.87,1393.2,1406.57,1419.53,1432.32,1445.75,1458.76,1471.45,1484.79,1497.26,1509.88,1523.03,1535.85,1547.63,1560.34,1572.5,1584.56,1596.73,1608.84,1620.51,1632.68,1644.14,1657.34,1669.61,1681.22,1693.88,1707.06,1720.02,1733.85,1745.68,1757.89,1769.53,1780.96,1795.95,1811.39,1826.1,1840.79,1855.45,1871.34,1889.4,1911.31,1927.09,1947.75,1969.46,1991.17,2041.36
1297,708,1642,0.68,1.76,34.25,70.91,107.57,142.88,179.13,213.51,247.78,281.32,314.56,347.48,380.71,412.8,444.58,476.78,507.93,539.3,570.56,601.92,632.87,664.13,695.19,725.51,756.25,786.89,817.01,846.95,876.62,905.6,933.22,959.16,982.78,1004.01,1021.49,1036.75,1051.39,1065.43,1079.08,1092.59,1106.05,1119.46,1132.69,1145.68,1158.81,1171.94,1184.84,1197.78,1210.68,1223.62,1236.66,1249.32,1262.17,1274.92,1287.77,1300.52,1313.32,1325.79,1338.27,1351.2,1363.96,1376.38,1389.04,1401.75,1413.94,1426.6,1438.83,1450.97,1463.16,1475.3,1488.14,1500.52,1513.32,1524.99,1536.89,1549.88,1561.74,1574.35,1586.4,1598.63,1610.53,1622.76,1635.14,1647,1660.42,1674.26,1688.38,1701.89,1715.68,1728.85,1743.17,1759.14,1775.48,1792.2,1809.26,1825.65,1844.92,1866.93,1890.08,1916.58,1945.01,1986.81
1313,467,1329,0.66,2.04,-62.24,-27.24,9.47,44.07,79.07,111.39,145.43,179.06,212.75,246.03,278.71,310.83,344.11,377.19,409.51,441.84,474.92,507.59,539.56,572.03,603.8,636.27,668.59,700.92,733.09,765.01,797.48,830.01,862.12,893.96,924.85,953.63,978.59,1000.65,1016.53,1029.57,1041.76,1053.72,1065.53,1076.92,1088.38,1099.9,1111.34,1122.87,1134.71,1146.44,1158.18,1170.08,1182.55,1194.71,1207.05,1219.45,1231.93,1244.12,1256.86,1269.33,1282.16,1294.92,1307.88,1321.21,1334.2,1347.04,1360.6,1373.79,1387.19,1400.53,1413.83,1427.81,1440.92,1454.83,1468.98,1482.96,1497.83,1512.68,1526.9,1540.24,1555.58,1571.18,1585.62,1600.34,1614.69,1630.07,1648.1,1666.52,1684.13,1700.82,1718.37,1736.69,1755.68,1773.82,1793.69,1820.85,1845.35,1867.33,1886.92,1914.73,1945.7,1997.2,2036.24,2099.31
1329,171,334,1.29,2.68,-579.12,-560.42,-540.87,-518.26,-493.1,-465.56,-438.7,-407.08,-374.61,-338.91,-298.45,-256.29,-208.52,-153.95,-98.02,-42.94,10.61,63.99,117.71,166.5,217.33,265.44,313.21,360.13,405.34,450.9,496.29,540.15,580.1,622.77,665.1,708.11,749.76,790.73,832.89,872.5,911.77,950.7,987.08,1019.2,1043.21,1067.39,1091.98,1116.2,1141.59,1163.8,1187.39,1211.19,1232.4,1254.61,1276.99,1300.41,1322,1345,1366.59,1386,1404.99,1428.2,1448.24,1467.98,1487.81,1509.22,1532.4,1552.18,1569.42,1586.82,1609.03,1629.4,1649.02,1666.58,1685.41,1701.38,1725.39,1744.43,1758.61,1775.21,1791.78,1813.19,1831.18,1847.57,1865.6,1890.83,1911.2,1935.79,1958.42,1975.61,2000.63,2026.81,2046.81,2068.81,2090.98,2104.61,2121.39,2145.61,2167.44,2210.4,2258,2291.21,2382.02,2411.01
1345,174,332,1.02,2.11,-352.97,-322.12,-290.57,-257.61,-223.8,-185.91,-150.97,-110.97,-73.22,-30.12,6.79,43.84,82.57,121.59,165.68,200.61,239.35,281.47,322.46,361.34,405.43,449.66,490.79,530.37,570.51,611.51,649.54,688.42,727.29,768.28,810.54,853.36,892.52,933.37,970.28,1001.69,1030.14,1056.32,1080.7,1105.77,1127.69,1152.6,1174.36,1200.54,1223.32,1244.76,1266.68,1287,1309.78,1331.86,1354.79,1378.37,1401.62,1422.42,1443.71,1466.9,1488.72,1508.99,1532.08,1551.87,1571.23,1589.2,1607.07,1630.81,1649.79,1666.33,1686.97,1702.01,1722.17,1746.55,1766.87,1783.24,1800.1,1815.83,1834.98,1852.63,1867.57,1894.23,1920.36,1935.84,1953.17,1980.85,2006.72,2020.8,2047.47,2053.87,2081.18,2101.98,2130.14,2154.57,2161.71,2168.59,2199.74,2232.81,2257.56,2315.64,2333.83,2352.82,2394.26,2446.8
1361,263,404,1.06,1.75,-518.86,-502.96,-483.95,-463.3,-453.15,-432.49,-423.81,-400.87,-384.32,-369.42,-353.52,-335.97,-316.96,-294.2,-269.61,-243.56,-226.37,-203.25,-182.59,-160.47,-137.53,-112.48,-85.25,-60.2,-37.08,-10.21,19.78,46.65,81.38,116.94,154.96,190.7,225.26,264.56,299.84,351.12,393.89,448.1,492.52,538.69,583.93,626.24,661.98,710.79,764.82,806.31,851.53,883.64,930.07,970.82,1005.22,1047.1,1089.42,1125.42,1165.36,1218.55,1276.98,1321.54,1346.67,1377.27,1429.69,1479.65,1531.53,1559.2,1589.58,1633.83,1647.55,1700.51,1756.63,1796.72,1829.09,1868.02,1918.52,1931.39,1945.34,1990.9,2105.61,2110.01,2114.09,2264.65,2277.29,2363.63,2380.2,2383.9,2389.69,2399.78,2429.85,2454.9,2519.73,2548.03,2576.32,2578.58,2580.84,2583.1,2678.74,2774.39,2870.03,2896.32,2922.6,2948.89
1377,367,821,0.68,1.71,-228.71,-199.43,-171.51,-143.56,-114.29,-85.69,-56.39,-27.11,0.81,28.06,54.64,80.53,106.41,132.29,158.85,185.4,210.63,237.17,263.7,289.58,315.51,342.08,368.64,395.2,422.42,449.66,476.9,504.16,531.43,559.36,588.63,617.23,645.83,675.8,706.11,736.42,767.06,798.4,830.38,861.76,893.08,923.73,953.26,981.01,1005.71,1025.92,1044.6,1061.8,1079.3,1096.76,1113.68,1129.9,1146.52,1163.41,1180.64,1197.83,1215.19,1231.91,1249.78,1266.97,1284.68,1302.44,1318.96,1336.26,1352.17,1369.6,1386.96,1404.97,1422.53,1439.72,1457.02,1473.3,1489.34,1506.68,1525.52,1542.92,1559.34,1578.55,1594.7,1611.49,1628.48,1644.9,1663.48,1680.26,1698.44,1716.1,1737.58,1756.42,1773.61,1792.76,1815.79,1837.77,1859.31,1885.51,1915.11,1939.49,1972.02,2005.53,2040.22,2086.64
1537,183,758,0.48,2.15,-360.57,-331.54,-301.66,-272.48,-242.03,-211.72,-179.42,-147.11,-114.24,-80.09,-45.37,-9.93,26.07,62.07,99.93,136.64,173.78,210.5,247.64,285.49,322.06,358.78,395.35,432.06,469.35,505.35,542.35,579.78,616.35,653.63,691.48,728.77,766.62,804.47,842.33,879.61,914.33,945.36,971.8,994.83,1011.21,1021.88,1031.69,1040.88,1050.02,1059.27,1068.6,1077.92,1087.33,1097,1106.85,1116.95,1127.19,1137.47,1148.29,1159.31,1170.57,1182.02,1193.95,1205.73,1217.71,1230.02,1242.44,1255.15,1268,1281.32,1294.41,1307.75,1321.52,1335.19,1348.51,1362.38,1376.58,1390.93,1405.61,1420.21,1435.32,1450.78,1466.09,1481.88,1498.02,1514.68,1531.25,1547.63,1564.05,1583.23,1600.81,1618.88,1638.3,1657.22,1677.04,1696.99,1718.53,1741.39,1765.49,1790.93,1820.46,1852.58,1892.97,1937.41
1553,522,1238,0.73,1.94,-70.47,-35.47,-1.42,33.06,66.19,99.35,131.6,163.81,195.14,226.43,256.84,287.58,317.79,348,377.82,407.67,437.33,466.62,495.72,524.45,553.52,582.25,610.82,639.2,667.54,695.91,724.09,752.27,780.28,808.27,836.25,863.9,890.96,917.69,943.09,966.54,988.11,1006.95,1021.74,1034.57,1047.11,1059.5,1071.64,1083.51,1095.12,1107.34,1119.01,1130.68,1142.87,1154.54,1166.15,1178.37,1190.07,1201.79,1213.96,1225.68,1237.76,1249.57,1261.88,1273.63,1285.91,1297.73,1310.01,1322.49,1335.32,1347.6,1360.26,1372.74,1385.08,1397.68,1410.33,1422.9,1435.36,1447.93,1460.5,1473.48,1485.7,1499.46,1512.7,1527.05,1540.08,1554.31,1567.7,1582.25,1597.52,1612.22,1627.43,1643.26,1658.54,1676.23,1693.92,1710.54,1729.01,1747.58,1767.54,1790.58,1817.07,1848.11,1887.92,1936.82
1569,722,1902,0.73,1.94,-7.15,30.12,65.45,102.57,140.66,176.64,212.99,249.48,285.33,321.69,357.15,391.26,425.75,460.51,494.57,528.36,562.09,595.44,628.72,661.94,694.83,726.56,759.29,792.11,824.17,856.3,887.14,917.09,944.83,970.2,993.15,1012.72,1028.29,1042.11,1055.3,1068.33,1081.2,1093.92,1106.63,1119.65,1132.37,1144.93,1157.48,1170.19,1182.75,1195.46,1208.48,1221.04,1233.91,1246.62,1259.34,1272.21,1284.77,1297.79,1310.5,1323.54,1336.56,1349.75,1363.1,1376.13,1388.53,1401.55,1414.26,1426.82,1439.22,1451.93,1464.96,1476.72,1488.96,1501.51,1514.06,1527.57,1540.61,1554.42,1566.66,1579.06,1593.04,1606.71,1620.05,1632.14,1644.68,1656.13,1669.33,1684.41,1699.99,1713.33,1727.96,1743.69,1758.31,1776.25,1793.42,1809.31,1827.27,1845.7,1866.05,1890.04,1919.91,1951.68,1991.88,2037.34
1585,847,2088,0.66,1.77,89.84,126.33,164.29,203.07,239.88,275.47,310.39,345.73,381.07,416.08,451.17,485.85,519.96,553.49,587.6,620.88,654.75,688.11,720.83,753.62,786.94,819.87,852.26,884.56,916.11,944.93,971.49,995.23,1014.91,1030.66,1045.06,1059.11,1072.59,1085.87,1099.17,1112.13,1124.71,1137.46,1150.26,1163.5,1176.41,1189.27,1201.79,1214.54,1227.5,1239.97,1252.56,1265.74,1278.26,1290.79,1303.92,1316.61,1329.53,1342.38,1355.29,1368.42,1380.73,1393.47,1406.55,1419.13,1431.44,1444.02,1457.15,1469.67,1483.08,1496.11,1509.51,1522.53,1534.83,1547.74,1560.37,1572.91,1585.71,1599.77,1613.07,1626.69,1640.92,1654.05,1667.73,1681.36,1697.45,1711.63,1725.41,1739.37,1752.39,1768.76,1783.65,1799.59,1817.88,1834.04,1851.55,1871.49,1894.52,1912.98,1936.77,1956.01,1982.26,2004.83,2039.61,2100.6
1601,154,295,0.91,1.87,-495.59,-475.82,-453.96,-422.95,-391.53,-358.02,-330.13,-295.58,-258.95,-220.45,-180.28,-140.73,-108.27,-68.51,-26.47,15.57,64.89,112.14,162.92,218.7,260.32,314.64,360.43,419.12,468.03,529.43,575.01,620.38,663.46,723.19,772.52,821.22,874.5,923.74,970.03,1002.6,1039.84,1073.69,1100.95,1124.61,1154.14,1182.79,1208.28,1235.65,1265.4,1293.72,1322.47,1346.8,1374.06,1400.54,1430.57,1450.02,1471.52,1492.91,1518.62,1539.67,1561.28,1578.4,1606.11,1626.61,1648.33,1671.99,1700.85,1721.8,1748.5,1775.54,1801.14,1825.91,1839.15,1857.27,1878.77,1902.21,1933.68,1958.89,1968.86,1989.47,2023.66,2045.27,2055.57,2064.27,2092.7,2108.32,2143.73,2145.11,2171.38,2204.07,2209.94,2222.74,2261.8,2264.96,2267.34,2272.22,2324.86,2328.57,2345.5,2362.42,2413.12,2441.99,2470.86,2534.46
1617,337,499,0.91,1.41,-490.83,-463.99,-453.1,-438.49,-423.19,-409.69,-392.01,-373.69,-362.8,-347.73,-332.02,-313.71,-296.9,-280.33,-265.03,-245.84,-230.14,-210.72,-196.75,-180.18,-161.86,-147.03,-132.83,-118.91,-103.62,-84.43,-66.75,-47.11,-28.33,-11.99,8.94,29.68,48.23,71.12,100.57,126.99,161.42,194.17,229.29,291.24,322.43,382.64,446.11,517.22,560.86,621.31,693.7,753.92,811.52,887.85,938.51,972.91,1051.08,1109.81,1172.78,1239.63,1269.44,1342.22,1387.22,1439.07,1462.41,1502.96,1538.15,1581.85,1597.59,1629.44,1696.3,1747.04,1780.74,1809.26,1822.59,1862.04,1887.04,1902.78,1957.59,1967.78,2032.22,2045.56,2102.78,2109.44,2141.48,2153.89,2213.7,2243.7,2247.59,2257.59,2258.7,2272.04,2305.37,2307.41,2318.06,2328.7,2399.44,2470.19,2568.52,2666.86,2765.19,2775.37,2785.56,2795.74
1633,265,577,0.69,1.62,-379.87,-356.85,-334.77,-313.08,-290.42,-268.91,-246.08,-224.96,-203.63,-181.93,-160.42,-139.48,-118.15,-97.96,-76.09,-54.19,-32.49,-10.6,12.42,34.5,58.27,81.28,105.44,130.34,156.75,183.37,210.92,240.91,270.71,304.12,337.89,371.48,406.78,442.62,480.54,519.98,559.79,600.93,643.2,685.83,728.85,772.45,813.58,859.99,904.34,948,984.29,1017.11,1042.57,1066.08,1089.67,1112.98,1134.77,1156.43,1179.33,1201.38,1223.58,1245.22,1269.7,1291.61,1312.84,1335.17,1358.92,1382.94,1403.77,1427.37,1448.61,1475.03,1496.12,1522,1544.48,1566.97,1590.98,1612.9,1639.06,1666.23,1690.14,1711.93,1733.43,1760.13,1782.23,1799.73,1819.12,1847.29,1869.6,1897.51,1922.79,1944.43,1963.09,1976.25,1996.17,2035.08,2059.4,2096.59,2141.28,2174.5,2203.78,2240.41,2315.21,2458.2
1793,1002,2135,0.82,1.97,43.35,78.34,113.12,149.48,185.9,221.56,258.46,295.1,331.09,367,403.27,439.72,475.56,511.19,546.49,582.24,617.78,652.46,687.03,721.68,755.4,789.84,823.19,855.81,888.42,920.4,949.92,976.58,1001.27,1022.02,1039.7,1057.01,1073.69,1090.21,1106.36,1121.88,1137.28,1152.23,1166.7,1181.17,1195.17,1209.06,1223.06,1236.79,1250.3,1263.44,1276.77,1289.72,1302.03,1314.41,1326.98,1339.28,1351.26,1363.38,1375.32,1387.4,1399.32,1410.94,1422.58,1434.1,1445.55,1456.69,1468.06,1479.11,1490.09,1501.43,1511.66,1522.91,1533.39,1544.47,1555.82,1566.78,1578.12,1588.35,1599.13,1609.87,1621.34,1631.85,1642.33,1653.14,1662.74,1673.33,1683.67,1695.82,1705.77,1715.44,1725.7,1739.39,1750.65,1761.36,1773.93,1785.09,1798.63,1811.86,1826.18,1846.88,1865.46,1884.87,1916.77,1950.29
1809,259,890,0.83,3,-174.76,-144.83,-112.02,-81.9,-52.55,-23.01,5.95,35.29,64.25,93.4,121.97,150.15,177.19,205.96,234.72,263.29,291.66,320.06,348.44,377.59,406.93,436.08,465.6,495.36,525.46,556.16,586.67,618.32,649.99,682.03,714.67,747.68,781.07,814.47,848.64,881.84,914.13,943.74,970.8,995.37,1013.97,1026.54,1037.89,1049.08,1060.14,1071.37,1082.62,1093.99,1105.55,1117.23,1129.05,1141,1153.13,1165.27,1177.87,1190.05,1202.61,1215.47,1228.38,1241.27,1253.98,1266.94,1280.09,1293.18,1306.31,1319.7,1333.28,1347.11,1360.82,1374.04,1388.09,1401.77,1415.57,1429.91,1445.29,1460.83,1475.5,1490.18,1505.45,1521.52,1537.36,1553.36,1570.04,1586.2,1602.4,1619.88,1638.96,1657.79,1677.07,1695.37,1713.73,1733.31,1753.48,1773.95,1796.13,1817.3,1844.13,1878.52,1915.41,1960.39
1825,153,397,0.88,2.58,-429.27,-405.6,-379.79,-352.68,-323.44,-294.66,-263.18,-230.97,-197.82,-164.77,-129.49,-94.21,-58.93,-21.52,16.36,54.61,93.79,133.34,173.72,212.44,251.62,292.47,335.45,378.06,421.05,464.5,507.48,549.26,593.08,637.83,680.82,723.89,768.18,812.46,855.91,898.9,939.05,976.99,1007.35,1027.4,1045.44,1062.89,1079.66,1096.49,1113.07,1129.51,1146.08,1162.79,1179.5,1196.2,1212.64,1230.15,1247.93,1265.71,1283.88,1302.33,1321.03,1338.4,1356.05,1373.02,1390.67,1408.18,1425.42,1443.06,1460.57,1477.28,1494.93,1510.82,1528.74,1545.44,1562.28,1581.93,1600.37,1619.35,1637.67,1653.57,1670.14,1688.98,1706.23,1719.46,1741.78,1760.22,1780.14,1798.18,1818.36,1833.46,1852.83,1869.82,1886.52,1899.22,1917.79,1938.65,1962.7,1982.36,2004.81,2029.68,2063.75,2101.31,2148.76,2209.97
1841,1180,2943,0.73,1.93,120.62,161.82,203.66,243.55,285.51,325.3,367.25,406.56,446.46,486.19,525.26,562.17,599.76,636.67,673.74,709.52,744.89,780.61,815.09,849.29,882.65,915.08,944.74,970.5,993.58,1013.75,1029.35,1043.89,1057.75,1070.87,1083.97,1096.81,1109.73,1122.26,1134.88,1147.14,1159.05,1171.52,1183.93,1196.12,1208.3,1220.68,1233.35,1245.56,1257.41,1269.96,1282.53,1294.86,1307.26,1319.36,1331.95,1344.57,1357.12,1369.62,1382.25,1394.34,1407.69,1419.78,1432.09,1444.01,1456.53,1468.75,1481.25,1494.21,1506.89,1519.54,1531.95,1543.71,1556.51,1569.07,1581.53,1594.86,1608.04,1620.21,1632,1644.49,1657.34,1672.51,1685.88,1699.38,1713.31,1727.61,1739.08,1751.47,1765.22,1781.21,1793.93,1809.18,1824.66,1839.27,1855.22,1871.19,1890.64,1918.28,1934.51,1957.22,1984.02,2019.27,2058.27,2110.73
